ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;vs;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
13507;0,0;-0,01;41,98;-2,3;-0,02;0,89;2080;0;0;0;15,8;56,6;38;32;254,0;254,0;0;8,7;9,1;214;90,5;-0,0;93,65;0,8;29,78;27,45;48,09;-0,0;0;0
13517;0,0;-0,02;41,98;-1,98;-0,01;0,23;2080;0;0;0;15,63;56,2;39;32;254,0;254,0;0;8,8;9,1;214;90,5;-0,0;92,0;0,38;7,85;27,45;48,66;-0,0;0;0
13527;0,0;-0,01;41,99;-2,31;0,01;0,36;2080;0;0;0;15,35;56,2;39;32;254,0;254,0;0;8,7;9,1;215;90,5;-0,0;90,34;0,46;12,24;27,49;47,95;-0,0;0;0
13537;0,0;-0,03;42,01;-1,93;0,0;0,74;2080;0;0;0;14,48;58,8;40;32;254,0;254,0;0;8,7;9,1;216;90,5;-0,0;89,17;0,04;24,95;27,53;47,95;-0,0;0;0
13547;0,0;-0,02;42,01;-1,96;-0,03;0,66;2080;0;0;0;14,96;55,9;41;32;254,0;254,0;0;8,8;9,1;216;90,5;-0,0;87,54;1,01;22,18;27,53;48,52;-0,0;0;0
13557;0,0;-0,01;41,95;-1,66;-0,0;0,03;2080;0;0;0;14,65;55,9;41;32;254,0;254,0;0;8,8;9,2;217;90,5;-0,0;85,74;0,17;0,92;27,57;48,52;-0,0;0;0
13567;0,0;-0,02;42,0;-2,03;0,07;-0,12;2130;0;0;0;13,7;57,9;42;32;254,0;254,0;0;8,7;9,2;217;90,5;-0,0;83,08;2,35;-3,93;27,57;48,16;-0,0;0;0
13577;0,0;-0,03;42,0;-1,54;-0,02;0,55;2130;0;0;0;13,67;57,1;43;32;254,0;254,0;0;8,8;9,1;218;90,5;-0,0;81,74;0,59;18,48;27,61;48,45;-0,0;0;0
13587;0,0;-0,01;42,0;-1,66;-0,02;0,59;2130;0;0;0;13,29;57,1;43;32;254,0;254,0;0;8,8;9,1;219;90,5;-0,0;79,46;0,59;19,86;27,65;48,45;-0,0;0;0
13597;0,0;-0,01;41,99;-1,44;0,08;-0,14;2130;0;0;0;13,2;56,2;44;32;254,0;254,0;0;8,7;9,1;219;90,5;-0,0;77,67;2,56;-4,85;27,65;47,81;-0,0;0;0
13607;0,0;-0,02;42,0;-2,08;0,02;-0,41;2130;0;0;0;12,14;58,9;45;32;254,0;254,0;0;8,7;9,0;220;90,5;-0,0;74,9;0,67;-13,63;27,69;47,81;-0,0;0;0
13617;0,0;-0,01;42,02;-1,74;0,09;0,31;2130;0;0;0;12,16;58,1;46;32;254,0;254,0;0;8,8;9,1;221;90,5;-0,0;73,95;2,98;10,4;27,72;48,38;-0,0;0;0
13627;0,0;-0,01;42,02;-1,69;0,03;0,5;2130;0;0;0;11,92;58,1;46;32;254,0;254,0;0;8,7;9,1;221;90,5;-0,0;72,49;1,09;16,64;27,72;47,52;-0,0;0;0
13637;0,0;-0,03;42,01;-1,61;-0,02;0,15;2130;0;0;0;11,63;57,9;47;32;254,0;254,0;0;8,7;9,1;222;90,5;-0,0;70,53;0,59;5,08;27,76;47,52;-0,0;0;0
13647;0,0;-0,01;41,93;-1,75;0,01;-0,34;2165;0;0;0;11,28;58,1;48;32;254,0;254,0;0;8,8;9,1;223;90,5;-0,0;68,61;0,46;-11,3;27,8;48,23;-0,0;0;0
13657;0,0;-0,01;41,99;-2,29;0,0;-0,34;2165;0;0;0;11,05;58,1;48;32;254,0;254,0;0;8,7;9,1;223;90,5;-0,0;67,23;0,04;-11,32;27,8;47,38;-0,0;0;0
13667;0,0;-0,03;42,02;-1,79;0,08;0,32;2165;0;0;0;11,11;57,3;49;32;254,0;254,0;0;8,7;9,0;224;90,5;-0,0;66,65;2,77;10,86;27,84;47,38;-0,0;0;0
13677;0,0;-0,01;41,99;-2,04;0,03;0,41;2165;0;0;0;10,18;61,1;50;32;254,0;254,0;0;8,7;9,1;225;90,5;-0,0;65,11;0,88;13,62;27,88;47,88;-0,0;0;0
13687;0,0;-0,01;42,0;-2,32;0,01;0,08;2165;0;0;0;10,09;61,1;50;32;254,0;254,0;0;8,7;9,1;225;90,5;-0,0;64,57;0,25;2,54;27,88;47,88;-0,0;0;0
13697;0,0;-0,02;41,98;-2,15;0,05;-0,56;2165;0;0;0;10,49;58,0;51;32;254,0;254,0;0;8,7;9,0;226;90,5;-0,0;63,72;1,51;-18,7;27,92;47,38;-0,0;0;0
13707;0,0;-0,03;41,97;-2,89;-0,02;-0,54;2165;0;0;0;10,22;59,4;52;32;254,0;254,0;0;8,7;9,0;226;90,5;-0,0;63,6;0,59;-18,24;27,92;47,59;-0,0;0;0
13717;0,0;-0,01;41,99;-2,28;0,05;0,14;2165;0;0;0;10,6;58,2;53;32;254,0;254,0;0;8,7;9,1;227;90,5;-0,0;64,62;1,72;4,62;27,96;47,59;-0,0;0;0
13727;0,0;-0,03;41,99;-2,06;0,03;0,24;2165;0;0;0;10,69;58,2;53;32;254,0;254,0;0;8,6;9,0;228;90,5;-0,0;65,16;0,88;8,08;28,0;47,03;-0,0;0;0
13737;0,0;-0,02;42,0;-2,61;0,06;-0,51;2180;0;0;0;10,24;60,4;54;32;254,0;254,0;0;8,6;9,0;228;90,5;-0,0;64,73;2,14;-17,1;28,0;47,03;-0,0;0;0
13747;0,0;-0,03;41,97;-2,48;-0,03;-0,78;2180;0;0;0;11,14;56,5;55;32;254,0;254,0;0;8,7;9,0;229;90,5;-0,0;65,93;1,01;-26,32;28,04;47,74;-0,0;0;0
13757;0,0;-0,02;41,98;-3,13;0,03;-0,5;2180;0;0;0;11,3;56,5;55;32;254,0;254,0;0;8,6;9,1;230;90,5;-0,0;66,83;0,88;-16,62;28,08;47,1;-0,0;0;0
13767;0,0;-0,01;41,98;-2,43;0,01;0,1;2180;0;0;0;10,94;60,6;56;32;254,0;254,0;0;8,6;9,1;230;90,5;-0,0;69,39;0,25;3,23;28,08;47,1;-0,0;0;0
13777;0,0;-0,03;41,97;-2,8;0,04;0,01;2180;0;0;0;11,56;57,9;57;32;254,0;254,0;0;8,7;9,0;231;90,5;-0,0;70,08;1,3;0,46;28,12;47,66;-0,0;0;0
13787;0,0;-0,01;41,97;-2,49;0,05;-0,71;2180;0;0;0;11,8;58,5;58;32;254,0;254,0;0;8,6;9,0;232;90,5;-0,0;72,28;1,51;-24,01;28,16;47,17;-0,0;0;0
13797;0,0;-0,03;41,95;-2,98;0,06;-1,49;2180;0;0;0;12,04;58,5;58;32;254,0;254,0;0;8,6;9,0;232;90,5;-0,0;73,73;2,14;-50,07;28,16;47,17;-0,0;0;0
13807;0,0;-0,01;41,97;-2,73;0,06;-0,54;2180;0;0;0;12,33;59,2;59;32;254,0;254,0;0;8,7;9,0;233;90,5;-0,0;76,43;2,14;-18,23;28,2;47,88;-0,0;0;0
13817;0,0;-0,03;41,97;-2,73;0,04;-0,1;2165;0;0;0;12,64;58,6;60;32;254,0;254,0;0;8,7;9,0;233;90,5;-0,0;77,56;1,3;-3,46;28,2;47,88;-0,0;0;0
13827;0,0;-0,02;41,98;-3,05;0,01;-0,5;2165;0;0;0;12,93;58,6;60;32;254,0;254,0;0;8,6;9,1;234;90,5;-0,0;79,31;0,25;-16,62;28,24;47,1;-0,0;0;0
13837;0,0;-0,03;41,97;-2,9;0,04;-0,93;2165;0;0;0;12,99;60,0;61;32;254,0;254,0;0;8,7;9,1;235;90,5;-0,0;81,61;1,3;-31,16;28,27;47,81;-0,0;0;0
13847;0,0;-0,02;41,97;-3,35;0,01;-0,72;2165;0;0;0;14,2;56,3;62;32;254,0;254,0;0;8,7;9,1;235;90,5;-0,0;83,73;0,25;-24,24;28,27;47,81;-0,0;0;0
13857;0,0;-0,02;41,97;-2,71;0,0;-0,11;2165;0;0;0;14,65;56,3;62;32;254,0;254,0;0;8,6;9,1;236;90,5;-0,0;86,36;0,04;-3,69;28,31;47,24;-0,0;0;0
13867;0,0;-0,01;41,97;-2,81;0,05;-0,21;2165;0;0;0;14,27;58,3;63;32;254,0;254,0;0;8,6;9,0;237;90,5;-0,0;87,1;1,51;-6,93;28,35;47,24;-0,0;0;0
13877;0,0;-0,01;41,97;-2,39;0,03;-0,89;2165;0;0;0;14,62;58,0;64;32;254,0;254,0;0;8,7;9,0;237;90,5;-0,0;88,78;1,09;-29,78;28,35;47,95;-0,0;0;0
13887;0,0;-0,02;41,95;-3,56;0,05;-1,11;2165;0;0;0;14,87;57,4;65;32;254,0;254,0;0;8,6;9,2;238;90,5;-0,0;89,35;1,72;-37,38;28,39;47,31;-0,0;0;0
13897;0,0;-0,01;41,97;-2,73;0,05;-0,39;2165;0;0;0;15,2;57,4;65;32;254,0;254,0;0;8,6;9,1;239;90,5;-0,0;91,39;1,72;-12,93;28,43;47,31;-0,0;0;0
13907;0,0;-0,02;41,98;-2,61;-0,01;-0,06;2130;0;0;0;15,31;57,6;66;32;254,0;254,0;0;8,7;9,1;239;90,5;-0,0;92,34;0,38;-2,08;28,43;48,09;-0,0;0;0
13917;0,0;-0,03;41,99;-2,9;0,05;-0,61;2130;0;0;0;15,5;56,6;67;32;254,0;254,0;0;8,7;9,1;240;90,5;-0,0;91,87;1,51;-20,55;28,47;48,09;-0,0;0;0
13927;0,0;-0,01;41,95;-3,0;-0,04;-0,95;2130;0;0;0;15,68;56,6;67;32;254,0;254,0;0;8,7;9,1;241;90,5;-0,0;92,9;1,43;-31,84;28,51;47,52;-0,0;0;0
13937;0,0;-0,02;41,98;-2,79;0,05;-0,74;2130;0;0;0;15,19;59,4;68;32;254,0;254,0;0;8,7;9,1;241;90,5;-0,0;94,46;1,51;-24,94;28,51;48,16;-0,0;0;0
13947;0,0;-0,02;41,99;-2,71;0,03;-0,11;2130;0;0;0;16,08;56,2;69;32;254,0;254,0;0;8,7;9,1;242;90,5;-0,0;94,61;0,88;-3,69;28,55;48,16;-0,0;0;0
13957;0,0;-0,03;41,97;-2,52;-0,02;-0,25;2130;0;0;0;16,14;56,2;69;32;254,0;254,0;0;8,7;9,1;242;90,5;-0,0;94,99;0,59;-8,54;28,55;47,59;-0,0;0;0
13967;0,0;-0,02;41,97;-2,64;0,03;-0,22;2130;0;0;0;15,83;56,8;70;32;254,0;254,0;0;8,7;9,1;243;90,5;-0,0;94,12;1,09;-7,39;28,59;48,16;-0,0;0;0
13977;0,0;-0,03;41,99;-2,87;-0,04;-0,23;2130;0;0;0;14,94;60,4;71;32;254,0;254,0;0;8,7;9,1;244;90,5;-0,0;94,47;1,43;-7,85;28,63;48,16;-0,0;0;0
13987;0,0;-0,02;41,99;-2,3;-0,0;0,25;2130;0;0;0;14,96;60,4;71;32;254,0;254,0;0;8,7;9,1;244;90,5;-0,0;94,59;0,17;8,31;28,63;47,66;-0,0;0;0
13997;0,0;-0,01;41,97;-2,36;0,01;0,32;2080;0;0;0;15,5;58,1;0;32;254,0;254,0;0;8,7;9,1;245;90,5;-0,0;94,28;0,25;10,62;28,67;47,66;-0,0;0;0
14007;0,0;-0,03;41,97;-2,06;0,03;-0,03;2080;0;0;0;14,87;59,9;1;32;254,0;254,0;0;8,8;9,1;246;90,5;-0,0;93,26;0,88;-0,92;28,71;48,31;-0,0;0;0
14017;0,0;0,0;41,97;-2,81;-0,01;0,04;2080;0;0;0;14,3;61,6;2;32;254,0;254,0;0;8,7;9,1;246;90,5;0,0;92,27;0,38;1,38;28,71;47,74;0,0;0;0
14027;0,0;-0,02;41,98;-2,35;-0,0;0,43;2080;0;0;0;14,33;61,6;2;32;254,0;254,0;0;8,7;9,1;247;90,5;-0,0;92,4;0,17;14,55;28,75;47,74;-0,0;0;0
14037;0,0;-0,01;41,99;-1,96;0,0;0,43;2080;0;0;0;15,37;56,6;3;32;254,0;254,0;0;8,8;9,1;248;90,5;-0,0;91,12;0,04;14,55;28,78;48,45;-0,0;0;0
14047;0,0;-0,02;41,97;-1,74;0,06;-0,03;2080;0;0;0;15,03;56,9;4;32;254,0;254,0;0;8,7;9,1;248;90,5;-0,0;89,55;1,93;-1,15;28,78;47,66;-0,0;0;0
14057;0,0;-0,03;41,99;-2,31;-0,05;0,14;2080;0;0;0;14,58;56,9;4;32;254,0;254,0;0;8,7;9,1;249;90,5;-0,0;86,88;1,64;4,85;28,82;47,66;-0,0;0;0
14067;0,0;-0,02;42,0;-2,1;-0,05;0,47;2080;0;0;0;14,25;57,8;5;32;254,0;254,0;0;8,8;9,0;250;90,5;-0,0;86,22;1,64;15,71;28,86;48,45;-0,0;0;0
14077;0,0;-0,02;41,99;-2,07;-0,05;0,42;2130;0;0;0;14,2;57,2;6;32;254,0;254,0;0;8,8;9,0;250;90,5;-0,0;85,05;1,64;14,09;28,86;48,45;-0,0;0;0
14087;0,0;-0,02;41,97;-1,97;-0,05;0,23;2130;0;0;0;14,11;57,2;6;32;254,0;254,0;0;8,7;9,1;251;90,5;-0,0;84,52;1,64;7,62;28,9;47,59;-0,0;0;0
14097;0,0;-0,03;42,0;-1,94;0,05;0,37;2130;0;0;0;13,91;56,2;7;32;254,0;254,0;0;8,7;9,1;251;90,5;-0,0;81,87;1,51;12,48;28,9;48,16;-0,0;0;0
14107;0,0;-0,02;41,98;-2,14;-0,04;0,46;2130;0;0;0;13,45;57,2;8;32;254,0;254,0;0;8,7;9,0;252;90,5;-0,0;80,58;1,22;15,47;28,94;48,16;-0,0;0;0
14117;0,0;-0,01;41,99;-2,11;-0,05;0,45;2130;0;0;0;13,32;57,2;8;32;254,0;254,0;0;8,7;9,0;253;90,5;-0,0;79,8;1,64;15,01;28,98;47,81;-0,0;0;0
14127;0,0;-0,02;41,97;-1,69;-0,0;0,43;2130;0;0;0;12,89;58,1;9;32;254,0;254,0;0;8,7;9,0;253;90,5;-0,0;78,4;0,17;14,31;28,98;47,81;-0,0;0;0
14137;0,0;-0,01;41,99;-2,38;-0,07;0,28;2130;0;0;0;12,64;57,5;10;32;254,0;254,0;0;8,7;9,0;254;90,5;-0,0;76,09;2,27;9,47;29,02;48,16;-0,0;0;0
14147;0,0;-0,03;42,0;-2,13;-0,04;0,69;2130;0;0;0;12,67;56,8;11;32;254,0;254,0;0;8,7;9,1;255;90,5;-0,0;75,38;1,22;23,1;29,06;47,66;-0,0;0;0
14157;0,0;-0,03;42,0;-1,99;-0,01;0,65;2130;0;0;0;12,5;56,8;11;32;254,0;254,0;0;8,7;9,1;255;90,5;-0,0;74,36;0,38;21,71;29,06;47,66;-0,0;0;0
14167;0,0;-0,02;41,97;-1,76;0,04;0,39;2165;0;0;0;12,07;58,1;12;32;254,0;254,0;0;8,7;9,0;0;90,5;-0,0;73,43;1,3;13,16;29,1;47,66;-0,0;0;0
14177;0,0;-0,01;41,99;-2,41;-0,01;0,08;2165;0;0;0;11,82;58,1;13;32;254,0;254,0;0;8,7;9,0;1;90,5;-0,0;71,89;0,38;2,54;29,14;47,59;-0,0;0;0
14187;0,0;-0,02;42,02;-1,8;0,03;0,6;2165;0;0;0;11,68;58,1;13;32;254,0;254,0;0;8,7;9,0;1;90,5;-0,0;71,08;0,88;20,1;29,14;47,59;-0,0;0;0
14197;0,0;-0,01;41,99;-2,18;-0,0;0,76;2165;0;0;0;11,52;58,2;14;32;254,0;254,0;0;8,7;9,0;2;90,5;-0,0;70,21;0,17;25,63;29,18;47,95;-0,0;0;0
14207;0,0;-0,01;41,99;-2,35;-0,06;0,61;2165;0;0;0;11,61;57,5;15;32;254,0;254,0;0;8,7;9,0;2;90,5;-0,0;69,9;2,06;20,55;29,18;47,95;-0,0;0;0
14217;0,0;-0,03;41,99;-2,18;0,02;0,61;2165;0;0;0;11,69;57,5;15;32;254,0;254,0;0;8,7;9,1;3;90,5;-0,0;70,41;0,67;20,32;29,22;47,38;-0,0;0;0
14227;0,0;-0,01;41,99;-2,73;-0,03;0,57;2165;0;0;0;11,29;58,6;16;32;254,0;254,0;0;8,7;9,0;4;90,5;-0,0;69,3;1,01;19,17;29,26;47,81;-0,0;0;0
14237;0,0;-0,03;41,99;-2,26;0,02;0,96;2165;0;0;0;11,5;58,1;17;32;254,0;254,0;0;8,7;9,0;4;90,5;-0,0;69,96;0,67;32,1;29,26;47,81;-0,0;0;0
14247;0,0;-0,03;41,97;-2,13;0,0;0,88;2180;0;0;0;11,53;58,4;18;32;254,0;254,0;0;8,6;9,1;5;90,5;-0,0;70,49;0,04;29,55;29,3;47,24;-0,0;0;0
14257;0,0;-0,01;41,99;-2,81;0,0;0,76;2180;0;0;0;11,64;58,4;18;32;254,0;254,0;0;8,6;9,0;6;90,5;-0,0;71,17;0,04;25,64;29,33;47,24;-0,0;0;0
14267;0,0;-0,01;41,95;-3,02;-0,09;0,56;2180;0;0;0;11,84;58,1;19;32;254,0;254,0;0;8,7;9,0;6;90,5;-0,0;72,04;2,89;18,92;29,33;47,88;-0,0;0;0
14277;0,0;-0,01;41,99;-2,79;-0,02;0,76;2180;0;0;0;12,34;57,0;20;32;254,0;254,0;0;8,6;9,1;7;90,5;-0,0;73,65;0,59;25,64;29,37;47,1;-0,0;0;0
14287;0,0;-0,01;41,99;-2,59;-0,03;0,97;2180;0;0;0;12,55;57,0;20;32;254,0;254,0;0;8,6;9,1;8;90,5;-0,0;74,93;1,01;32,56;29,41;47,1;-0,0;0;0
14297;0,0;-0,01;41,97;-2,98;0,01;1,02;2180;0;0;0;12,83;56,6;21;32;254,0;254,0;0;8,7;9,1;8;90,5;-0,0;76,02;0,46;34,16;29,41;47,81;-0,0;0;0
14307;0,0;-0,02;41,97;-2,51;0,01;0,7;2180;0;0;0;13,37;55,6;22;32;254,0;254,0;0;8,6;9,1;9;90,5;-0,0;77,84;0,25;23,54;29,45;47,17;-0,0;0;0
14317;0,0;-0,02;41,97;-3,2;0,02;0,82;2180;0;0;0;13,48;55,6;22;32;254,0;254,0;0;8,6;9,0;10;90,5;-0,0;78,49;0,67;27,7;29,49;47,17;-0,0;0;0
14327;0,0;-0,03;41,97;-2,61;0,03;1,05;2180;0;0;0;13,21;58,1;23;32;254,0;254,0;0;8,7;9,0;10;90,5;-0,0;80,38;1,09;35,09;29,49;47,88;-0,0;0;0
14337;0,0;-0,01;41,97;-2,79;0,0;1,06;2165;0;0;0;13,49;58,0;24;32;254,0;254,0;0;8,7;9,1;11;90,5;-0,0;81,91;0,04;35,55;29,53;47,88;-0,0;0;0
14347;0,0;-0,02;41,98;-3,13;-0,02;0,65;2165;0;0;0;13,6;58,0;24;32;254,0;254,0;0;8,6;9,1;11;90,5;-0,0;82,59;0,8;21,7;29,53;47,31;-0,0;0;0
14357;0,0;-0,02;41,97;-3,18;0,0;0,12;2165;0;0;0;14,22;56,6;25;32;254,0;254,0;0;8,7;9,1;12;90,5;-0,0;84,26;0,04;4,16;29,57;47,88;-0,0;0;0
14367;0,0;-0,02;41,99;-2,89;0,0;0,52;2165;0;0;0;14,47;56,9;26;32;254,0;254,0;0;8,7;9,1;13;90,5;-0,0;86,24;0,04;17,32;29,61;47,88;-0,0;0;0
14377;0,0;-0,02;41,99;-2,97;-0,04;0,74;2165;0;0;0;14,79;56,9;26;32;254,0;254,0;0;8,7;9,1;13;90,5;-0,0;88,11;1,22;24,94;29,61;47,52;-0,0;0;0
14387;0,0;-0,01;41,97;-2,82;0,0;0,75;2165;0;0;0;14,76;57,6;27;32;254,0;254,0;0;8,7;9,1;14;90,5;-0,0;89,05;0,04;25,16;29,65;47,52;-0,0;0;0
14397;0,0;-0,02;41,97;-2,38;0,05;-0,19;2165;0;0;0;14,61;59,3;28;32;254,0;254,0;0;8,7;9,1;15;90,5;-0,0;90,74;1,72;-6,23;29,69;48,09;-0,0;0;0
14407;0,0;-0,01;41,97;-3,34;0,05;-0,22;2165;0;0;0;15,28;56,9;29;32;254,0;254,0;0;8,7;9,1;15;90,5;-0,0;91,07;1,51;-7,39;29,69;47,59;-0,0;0;0
14417;0,0;-0,02;41,99;-2,63;0,07;0,45;2165;0;0;0;15,56;56,9;29;32;254,0;254,0;0;8,7;9,1;16;90,5;-0,0;92,7;2,35;15,01;29,73;47,59;-0,0;0;0
14427;0,0;-0,03;41,98;-2,38;0,05;0,56;2130;0;0;0;15,34;58,2;30;32;254,0;254,0;0;8,7;9,1;17;90,5;-0,0;93,46;1,51;18,93;29,77;48,16;-0,0;0;0
14437;0,0;-0,01;41,99;-2,95;0,05;-0,09;2130;0;0;0;15,29;58,0;31;32;254,0;254,0;0;8,7;9,1;17;90,5;-0,0;92,88;1,72;-3,0;29,77;47,66;-0,0;0;0
14447;0,0;-0,02;41,97;-2,91;-0,03;-0,43;2130;0;0;0;15,48;58,0;31;32;254,0;254,0;0;8,7;9,1;18;90,5;-0,0;94,02;1,01;-14,54;29,81;47,66;-0,0;0;0
14457;0,0;-0,03;41,97;-2,73;0,1;-0,1;2130;0;0;0;15,45;58,9;32;32;254,0;254,0;0;8,8;9,1;19;90,5;-0,0;95,32;3,4;-3,46;29,85;48,45;-0,0;0;0
14467;0,0;-0,03;41,99;-2,69;0,05;0,39;2130;0;0;0;15,05;60,4;33;32;254,0;254,0;0;8,8;9,1;19;90,5;-0,0;95,18;1,72;13,16;29,85;48,45;-0,0;0;0
14477;0,0;-0,02;41,98;-2,7;0,01;0,15;2130;0;0;0;14,96;60,4;33;32;254,0;254,0;0;8,7;9,1;20;90,5;-0,0;94,64;0,25;5,08;29,88;47,81;-0,0;0;0
14487;0,0;-0,01;41,99;-2,49;0,06;-0,51;2130;0;0;0;16,18;55,7;34;32;254,0;254,0;0;8,8;9,1;20;90,5;-0,0;94,35;2,14;-17,09;29,88;48,38;-0,0;0;0
14497;0,0;-0,01;41,99;-2,86;0,01;-0,37;2130;0;0;0;15,51;58,1;35;32;254,0;254,0;0;8,8;9,2;21;90,5;-0,0;94,33;0,25;-12,47;29,92;48,38;-0,0;0;0
14507;0,0;-0,01;41,98;-2,49;0,02;0,28;2080;0;0;0;15,26;58,9;36;32;254,0;254,0;0;8,7;9,2;22;90,5;-0,0;94,14;0,67;9,47;29,96;48,09;-0,0;0;0
14517;0,0;-0,02;41,99;-2,26;0,03;0,35;2080;0;0;0;15,26;58,9;36;32;254,0;254,0;0;8,7;9,2;22;90,5;-0,0;94,11;0,88;11,78;29,96;48,09;-0,0;0;0
14527;0,0;-0,02;41,97;-1,86;0,06;-0,48;2080;0;0;0;15,06;58,7;37;32;254,0;254,0;0;8,8;9,1;23;90,5;-0,0;92,54;2,14;-16,16;30,0;48,38;-0,0;0;0
14537;0,0;-0,02;41,99;-2,89;-0,01;-0,76;2080;0;0;0;14,85;58,7;38;32;254,0;254,0;0;8,7;9,2;24;90,5;-0,0;91,31;0,38;-25,63;30,04;47,88;-0,0;0;0
14547;0,0;-0,02;42,0;-2,06;0,01;0,04;2080;0;0;0;14,88;58,7;38;32;254,0;254,0;0;8,7;9,2;24;90,5;-0,0;91,46;0,46;1,39;30,04;47,88;-0,0;0;0
14557;0,0;-0,03;41,99;-2,02;-0,0;0,03;2080;0;0;0;14,77;58,0;39;32;254,0;254,0;0;8,8;9,2;25;90,5;-0,0;89,7;0,17;0,92;30,08;48,45;-0,0;0;0
14567;0,0;-0,01;41,97;-1,98;0,06;-0,71;2080;0;0;0;14,91;56,2;40;32;254,0;254,0;0;8,7;9,1;26;90,5;-0,0;87,72;2,14;-24,01;30,12;47,95;-0,0;0;0
14577;0,0;-0,01;41,99;-2,21;0,01;-0,69;2080;0;0;0;14,65;56,2;40;32;254,0;254,0;0;8,7;9,1;26;90,5;-0,0;86,22;0,46;-23,33;30,12;47,95;-0,0;0;0
14587;0,0;-0,02;42,02;-1,73;0,01;0,1;2080;0;0;0;14,14;57,4;41;32;254,0;254,0;0;8,8;9,1;27;90,5;-0,0;85,01;0,25;3,24;30,16;48,38;-0,0;0;0
14597;0,0;-0,02;42,0;-2,01;-0,02;-0,1;2130;0;0;0;14,04;56,6;42;32;254,0;254,0;0;8,8;9,1;28;90,5;-0,0;83,21;0,59;-3,23;30,2;48,38;-0,0;0;0
14607;0,0;-0,02;41,98;-1,73;0,0;-0,74;2130;0;0;0;13,94;56,6;42;32;254,0;254,0;0;8,7;9,1;28;90,5;-0,0;82,6;0,04;-24,7;30,2;47,81;-0,0;0;0
14617;0,0;-0,01;42,02;-2,04;0,11;-0,62;2130;0;0;0;13,53;56,4;43;32;254,0;254,0;0;8,8;9,1;29;90,5;-0,0;79,93;3,61;-20,8;30,24;48,38;-0,0;0;0
14627;0,0;-0,02;41,99;-1,88;-0,0;0,01;2130;0;0;0;13,52;55,7;44;32;254,0;254,0;0;8,8;9,1;30;90,5;-0,0;78,88;0,17;0,46;30,28;48,38;-0,0;0;0
14637;0,0;-0,01;41,97;-1,89;-0,03;0,05;2130;0;0;0;13,37;55,7;44;32;254,0;254,0;0;8,7;9,1;30;90,5;-0,0;78,0;1,01;1,85;30,28;47,74;-0,0;0;0
14647;0,0;-0,01;41,94;-1,46;0,07;-0,69;2130;0;0;0;12,75;57,0;45;32;254,0;254,0;0;8,8;9,1;31;90,5;-0,0;76,12;2,35;-23,07;30,32;48,23;-0,0;0;0
14657;0,0;-0,01;41,95;-2,49;0,03;-1,04;2130;0;0;0;11,93;58,9;46;32;254,0;254,0;0;8,8;9,1;31;90,5;-0,0;73,56;0,88;-34,84;30,32;48,23;-0,0;0;0
14667;0,0;-0,03;41,99;-1,86;0,07;-0,25;2130;0;0;0;11,76;59,4;47;32;254,0;254,0;0;8,7;9,1;32;90,5;-0,0;73,15;2,35;-8,31;30,36;47,66;-0,0;0;0
14677;0,0;-0,01;42,0;-1,67;0,05;0,01;2130;0;0;0;11,53;59,4;47;32;254,0;254,0;0;8,7;9,1;33;90,5;-0,0;71,7;1,51;0,46;30,39;47,66;-0,0;0;0
14687;0,0;-0,01;41,99;-1,85;0,01;-0,26;2165;0;0;0;11,65;57,3;48;32;254,0;254,0;0;8,7;9,1;33;90,5;-0,0;69,9;0,46;-8,78;30,39;47,88;-0,0;0;0
14697;0,0;-0,01;41,97;-1,98;-0,0;-0,78;2165;0;0;0;11,34;57,9;49;32;254,0;254,0;0;8,6;9,0;34;90,5;-0,0;68,77;0,17;-26,08;30,43;47,31;-0,0;0;0
14707;0,0;-0,03;41,97;-2,63;-0,02;-0,85;2165;0;0;0;11,09;57,9;49;32;254,0;254,0;0;8,6;9,1;35;90,5;-0,0;67,23;0,8;-28,63;30,47;47,31;-0,0;0;0
14717;0,0;-0,01;41,98;-2,05;0,04;-0,1;2165;0;0;0;10,62;60,7;50;32;254,0;254,0;0;8,7;9,1;35;90,5;-0,0;67,47;1,3;-3,23;30,47;47,95;-0,0;0;0
14727;0,0;-0,01;41,97;-1,79;0,01;0,12;2165;0;0;0;11,09;57,8;51;32;254,0;254,0;0;8,7;9,0;36;90,5;-0,0;67,11;0,25;3,92;30,51;47,95;-0,0;0;0
14737;0,0;-0,01;41,99;-2,36;0,0;-0,36;2165;0;0;0;11,07;57,8;51;32;254,0;254,0;0;8,6;9,0;37;90,5;-0,0;66,98;0,04;-12,01;30,55;47,03;-0,0;0;0
14747;0,0;-0,01;41,96;-2,38;-0,0;-0,77;2165;0;0;0;11,01;57,3;52;32;254,0;254,0;0;8,7;9,0;37;90,5;-0,0;66,06;0,17;-25,85;30,55;47,74;-0,0;0;0
14757;0,0;-0,01;41,98;-2,52;-0,03;-0,67;2165;0;0;0;10,43;61,0;53;32;254,0;254,0;0;8,7;9,1;38;90,5;-0,0;66,61;1,01;-22,4;30,59;47,74;-0,0;0;0
